caption,is_event
"✨📣 ARTWORK SUBMISSION MEMOIR RAMADAN 3.0 📣✨

Assalamualaikum everyone! To liven up the upcoming Ramadan, Usrah Institution is back with Memoir Ramadan 3.0, where IU members or Non-members have the opportunity again to share their creations in both illustration and comic format! 😊✨

This year, Memoir Ramadan 3.0 follows a series of weekly prompts to inspire your artwork:

📌 Prompt List:
🗓 Minggu 1: Back to Ramadan
🗓 Minggu 2: Karenah di Bazaar
🗓 Minggu 3: Dugaan Nafsu
🗓 Minggu 4: Mengejar Lailatul Qadr

✨ Extra: Submit your OCs and be featured in the IU Cyber account!

Don’t miss this opportunity to share your creativity! 🫣

Submission Guidelines
✴️ Artwork Size: 1080 x 1080 px
✴️ File size not exceeding 15 MB. (TBC)
✴️ Save your work as JPEG file
✴️ RENAME file with your FULL NAME.
✴️ You are allowed to submit additional responses if you have more than 1 artwork. (If you have more than 1 artwork, please submit another response)
✴️ Both English and Malay can be used to narrate your artwork’s content

📌 Deadline for submission - 1st April 2025

📩 Submission link: https://docs.google.com/forms/d/e/1FAIpQLSdR4RqGv65wFq2Dk6F68CsfD211cID6MiaC3KEweQY3P_XvOg/viewform?usp=header

For any inquiries:
📱 +60 13-588 1068 (Mu’az)
📱 +60 13-395 2561 (Haidah)

#WeShareBecauseWeCare #UpholdingTheFamilyHood
#IUCyber",1
"✨[INTRODUCTION OF IU LEADERSHIP LINEUP 2024/2025 SESSION]✨

Assalamualaikum and greetings! 🤗✨
Introducing the new lineup of IU’s leadership for the 24/25 session - High Committee Lineup
.

[PRESIDENT]
🙋🏻‍♂️Name : Aleef Nufayl Bin Mohd Zainal Badri
🙋🏻‍♂️Faculty : FCI
🙋🏻‍♂️Course : Bachelor of Computer Science (Hons.) Majoring in Data Science
🙋🏻‍♂️Duty : Leading and determining the direction and goals of Institusi Usrah. Additionally, to take care of the education and welfare of members for the continuity of IU.

[DEPUTY PRESIDENT]
🙋🏻‍♀️Name : Nurin Insyirah Binti Syaipul Azli
🙋🏻‍♀️Faculty : FCM
🙋🏻‍♀️Course : Bachelor of Multimedia (Hons.) Interface Design
🙋🏻‍♀️Duty : Assist and carry out the duties of the President in managing the tanzim. In addition to helping the management of bureaus in IU and taking care of the tarbiyah and welfare of members.

[VICE PRESIDENT]
🙋🏻‍♂️Name : Muhammad Imran Bin Che Mohd Azam
🙋🏻‍♂️Faculty : FCI
🙋🏻‍♂️Course : Foundation in IT

🙋🏻‍♀️Name : Nurul Syahafiza Binti Naziron
🙋🏻‍♀️Faculty : FCI
🙋🏻‍♀️Course : Bachelor of Information Technology (Hons.) Information Systems

🙋🏻‍♂️🙋🏻‍♀️Duty : Monitor the TJN bureau in terms of the bureau's work, tarbiyah within IU and also monitor the tarbiyah programs under the TJN bureau.

[SECRETARY]
🙋🏻‍♀️Name : Siti Nabilah binti Ghazali
🙋🏻‍♀️Faculty : FCM
🙋🏻‍♀️Course : Bachelor of Multimedia (Hons.) Advertising Design
🙋🏻‍♀️Duty : Supervise the tanzim in following all procedures for the preparation of paperwork and providing documentation for the IU club.

[TREASURER]
🙋🏻‍♂️Name : Muhammad Danish Qayyim Ahmad Fasha
🙋🏻‍♂️Faculty : FOM
🙋🏻‍♂️Course : Bachelor of Finance
🙋🏻‍♂️Duty : Responsible for preparing financial reports, handling and overseeing IU's financial planning and management.

#IUCyber
#WeShareBecauseWeCare
#UpholdingTheFamilyhood
#SirruAlaBarakatillah",0
"Join us for an exciting archery event where you can take aim and fire with confidence!

This program offers participants the chance to learn and enhance their archery skills in a guided and engaging environment.

🗓 Date : 12 January 2025
📍 Location : Nearby Faculty of Management (FOM)
Session 1 : 8:30 - 10 am
Session 2 : 10 - 12:30 pm

💰 Fees :
IU Members : RM13
Non-members : RM15

🔗https://shorturl.at/XtzFp

Reviving the Sunnah together—Let's ArcherIU!""",1
"Assalamualaikum to all IU family members,

As you all may already know, Institusi Usrah will be organizing Muktamar Sanawi, the Annual General Meeting for the 2024/2025 session. Our event will take place on the following date and time:

Date: 10th January 2024 (Friday)
Time: 8:20 PM - 10:45 PM
Venue: CNMX 1005
Dress Code:
- Muslimat: Baju Kurung/Jubah
- Muslimin: Collared Shirt/Baju Melayu
Attendance Confirmation: https://shorturl.at/Mp3qs

We are delighted to invite all IU family members to attend this Muktamar Sanawi IU. Kindly ensure that attendance confirmation is completed through the Google Form link provided above.

Light refreshments will be served to all IU family members present on the night of the event. See you there!

For any inquiries, feel free to contact: 011-1000 8858 (nufayl)",1
"This time, MMUCS is bringing you a whole new level of fun! 🔥

Get ready for an epic night packed with games prepared by our lovely FES staff! From heartwarming bonding moments ❤‍🔥 to thrilling activities, and get set for an unforgettable night. 💫

📅 Date: 29th April (Tuesday)
🕐 Time: 7:30 PM
📍 Location: FAIE (FOE), CLBR 1023, level G",1
"Heyy everyone! 😍
Join us for our Love Lettering event this week! 💌 We are giving out our upcoming Christmas party invitation card to our friends. Let‘s write cards together and spread some cheer to invite them for the fun! ✨🤩

📅 Date: 10th December
🕣 Time: 7.30pm
🏠 Venue: FOE CLBR 1022

See you there!",1
"🌟 Join Us for an Inspiring Speaker Session! 🌟

We’re excited to welcome you to an evening of faith, fellowship, and encouragement as we host a special speaker session by Mr. Mark Raj. Come and be uplifted by powerful insights, meaningful discussions, and the opportunity to grow together in Christ.

Our topic will be “Why do I exist in this World?”

📅 Date: 26th November 2024
🕒 Time: 7.30pm-10.00pm
📍 Location: FOE CLBR 1022

Let’s come together to learn, share, and deepen our faith journey. All are welcome! 🤗 Bring a friend and be part of something extraordinary!",1
"We are excited to invite you to our Welcoming Night— where we get to meet and celebrate all our new members! 🩵 Whether you're new to the us or returning after the break, we can’t wait to see your faces.

Come just as you are, whether you’re exploring your faith, looking for a community, or simply wanting to make new friends. We’re ready to welcome you with open arms and hearts!

P.S: Refreshments will be served! 🍕

📅 Date: 21st November (Thursday)
🕐 Time: 7:30 PM
📍 Location: FOE CLBR 3045",1
"It's time for CSRW againnnn!

This coming Wednesday to Thursday (20th to 21st Nov), MMUCF will be opening a booth at Central Plaza 4

We have some exciting games waiting for you during the CSRW, so don’t forget to drop by our booth and participate to win prizes 🥳. If you're interested in knowing more about our club, don't hesitate to ask! See you there 😆!

Details
⏰10AM - 5PM
🗓️ 20th - 21st Nov
📍Central Plaza 4",1
"Thank you everyone who joined our yesterday's activity. Hope everyone had gained something from Mr. Michael William on the topic of ""God's will vs Free will"". 🔥

Do share your experience with your friends and invite them to join our next week's activity. Stay blessed❤️✨",0
"Hello everyone ☀!
We will have our long awaited Welcoming Night to welcome all the new members! 🩵

To all existing members, we would like to welcome ya'll back with open arms as we are blessed with the opportunity to meet each other again after a long break☺

Do join us for our Welcoming Night! Food and drinks will be provided, so come on and join in on the fun! 🥰

📅 Date: 22nd August (Thursday)
🕐 Time: 7.30pm
📍 Location: FOE CLBR 1023",1
"🏊🏻 Recreational Swimming Sessions at Marina, Putrajaya

Due to the temporary closure of the MMU Cyberjaya pool, the MMU Swimming Club arranged 5 recreational swimming sessions at Marina ,Putrajaya. These sessions provided our members with a place to swim and stay active during this period.

Special thanks to our committees for organising the event and overseeing our members.

Session Details:
📍 Venue: Marina ,Putrajaya
📅 Number of Sessions: 5

These sessions were not competitive but rather an opportunity for our members to enjoy swimming in a different environment. The facilities at Marina Putrajaya offered a refreshing change and a beautiful setting for our swimmers.

We appreciate everyone’s support and look forward to resuming our activities at MMU Cyberjaya soon. Stay tuned for more updates and events from the MMU Swimming Club!

#MMUSwimmingClub #MarinaPutrajaya #RecreationalSwimming #UniversityLife #MMUCyberjaya",0
"🏊🏻Highlights from the SSC Swimming Gala 2024!

The Multimedia University (MMU) Cyberjaya Swimming Club had an amazing time at the SSC Swimming Gala 2024, hosted by Sunway Swimming Club on June 22nd! Here are some highlights from the event:

Event Recap:
📅 Date: 22nd June 2024
📍 Venue: SUN-U Residence Pool

Our team had a fantastic day filled with intense competition, teamwork, and camaraderie. We are proud to share that our swimmers gave their best performances and showcased incredible sportsmanship throughout the event.

Achievements:

🥇 Backstroke Men (100m): Gold
🥇 Breaststroke Men (50m): Gold
🥈 Relay Medley 4x50m: Silver

#MMUSwimmingClub #SSCSwimmingGala2024 #TeamSpirit #UniversitySports #SunwaySwimmingClub #StudentLife #MMUCyberjaya
44w",0
"⚠ 🏊🏻‍♂️ANNOUNCEMENT ON MMU CYBERJAYA Swimming Club Membership Card!

To members registered between (June 2022- May 2023)
You are advised to collect your member cards during our upcoming session!

Collection date: 23rd May 2023
Time: 8 pm-10 pm
Venue: MMU Swimming Complex
*Collection should be done by cardholder themselves*

🔺The purpose of the member card is to allow access to the pool during Swimming Club's member session which will be on every _Tuesday 8 pm-10 pm_ , the card holders are authorized to join any MMU Swimming Club events with benefits!

📢 It will be COMPULSORY for you to bring your membership card during each swimming session.

The Swimming Club has the rights and authority to remove any irrelevant parties to the pool during the session.

Thank You",0
"This is an official ""FB/IG"" page for MMU Swimming Club, not for MMU Swimming Pool.
#Disclaimer :

MMU Swimming Club is a student organization / club organizing students activities.

We are neither the management nor the owner of MMU swimming pool.

We do not hold any responsibility on the operation of the pool.

The purpose of the page, is to publicize and share swimming club information and activities, not to give pool information. Thank you.

For Swimming Pool information please find MMU Sports & Co-Curriculum Unit +60 3-8312 5803
stad@mmu.edu.my

For any inquires related to MMU Swimming Club Cyberjaya
Please contact :
ROHA +6011-2615 5759
CHENG FANG +6012-2666 126

#mmu #mmuswimmingclub #mmuswimmingclubcyberjaya #mmucyberjaya #mmucyber #swimmingpool",0
"BREAKING NEWS 📰 ! MMU CAREER FAIR '22 NOW OPEN FOR REGISTRATION!]

.

“𝑰𝒕’𝒔 𝒂 𝒃𝒆𝒂𝒖𝒕𝒊𝒇𝒖𝒍 𝒕𝒉𝒊𝒏𝒈 𝒘𝒉𝒆𝒏 𝒄𝒂𝒓𝒆𝒆𝒓 𝒂𝒏𝒅 𝒂 𝒑𝒂𝒔𝒔𝒊𝒐𝒏 𝒄𝒐𝒎𝒆 𝒕𝒐𝒈𝒆𝒕𝒉𝒆𝒓”.

.

Career Fair '22 is back, and with over 30 companies participating this year, the slogan ""𝐓𝐡𝐞 𝐇𝐨𝐦𝐞 𝐎𝐟 𝐘𝐨𝐮𝐫 𝐃𝐫𝐞𝐚𝐦 𝐉𝐨𝐛"" will open many doors of opportunity to kickstart your career 🤩

.

Below are the details of MMU CAREER FAIR '22: 

.

𝑫𝒂𝒕𝒆 🗓️: 7th - 11th February 2022

𝑻𝒊𝒎𝒆 🕚: 10 AM - 5 PM

𝑷𝒍𝒂𝒕𝒇𝒐𝒓𝒎 📍: Graduan Connect

.

We also have engaging webinar sessions with your favorite companies, forum session with esteemed guests, resume clinics, attractive lucky draws and opportunities to be interviewed! 👩‍💼👨‍💼 All this at the tip of your fingers! What are you waiting for? 𝗥𝗲𝗴𝗶𝘀𝘁𝗲𝗿 𝗼𝗻 𝗚𝗿𝗮𝗱𝘂𝗮𝗻 𝗖𝗼𝗻𝗻𝗲𝗰𝘁 𝗡𝗢𝗪! (Link in Bio)

.

Stay tuned for more updates on MMU'S CAREER FAIR '22 ! 🔔 See you there! 😁

.

#mmu #multimediauniversity #career #job #careerfair #jobfair #mmucf22 #jobsearch #freshgraduates #jobseekers #careeropportunities #careersuccess #careergoals #careerpath #careerchange #careergrowth #virtual #employment #virtualcareerfair",1
"もしもし! (^ヮ^)ノ

Don't forget that Sakura Fest's art competition is still ongoing! Submit your artwork now and you might be able to win these awesome prizes~!

► Date:
22nd March — 30th April
► Prizes:
1st: Drawing tablet + RM100
2nd: Custom keyboard keycaps + RM75
3rd: RM50
Consolation Place: RM30

You can scan the QR code in the poster to read the rules and regulations before submitting your artwork.

Alternatively, you can also also click the link down below!
https://forms.gle/fSDbXLZPWCHCxCgp9

Good luck, fellow artists! We can't wait to see your masterpieces.
楽しんでね！ (｡•̀ᴗ-)✧",1
"🎌 Dive into the enchanting world of Japanese traditions with us at the Japanese Culture Society! 🏮✨

Join us at our booth during Club and Society Registration Week on

Date: 16 - 17 April 2024
Time: 10 am - 4 pm
Venue: Central Plaza
Membership Fees: RM10 (Lifetime)
Registration Link: Scan above

🍵👘 Don't miss out – sign up and immerse yourself in the beauty of Japan! 🌟",1
"こんにちは、皆さん！

We would like to happily announce that JCS will be holding *Sakura Fest* on the *2nd of May, 2024*! ⸜(｡˃ ᵕ ˂ )⸝

‪🌸 There will be various kinds of attractions for you to enjoy, such as...
❥ 🎶 Live music! 🎶
• 🀄 Traditional Japanese games! 🀄
❥ 💃🏼 Dancing performances! 🕺🏼
• 👨🏼‍🎨 Art booths! 👩🏼‍🎨
❥ 🍰 ...and lastly, a maid café! 🍨✨

🌸 An art competition will also be held, so if you've got the talent to create some stunning illustrations, we encourage you to join it!

🌸 For those who are interested in setting up their own art booth for this festival, we have provided a link down below.

👇🏻 Click here to register! 👇🏻
https://docs.google.com/forms/d/1AYR4T3xeYZWEV02ZpQ3r3EppwqJ6fVXAd9FTCLCYo0U/edit (Artist Booth) Link at bio

⚠️ Do remember that while cosplaying is allowed for Sakura Fest, please be sure to *adhere to MMU's dress code* at all times.

We hope to see all of you there!
読んでくれてありがとう！(˶ᵔ ᵕ ᵔ˶)",1
